name	Fis3
ENSG00000214174	6.141730118
ENSG00000234667	0
ENSG00000214176	1.798602914
ENSG00000225521	0.100923395
ENSG00000225527	0.136600915
ENSG00000225526	0.185072208
ENSG00000129007	0.044792519
ENSG00000129003	4.898392884
ENSG00000215883	1.611710219
ENSG00000129009	0.084486976
ENSG00000221634	0
ENSG00000229409	3.830728141
ENSG00000229404	0.352723586
ENSG00000229407	0
ENSG00000262227	0.716720956
ENSG00000206527	26.42103201
ENSG00000239265	0
ENSG00000239264	0.115738683
ENSG00000146540	19.79854184
ENSG00000274114	0.081545909
ENSG00000277420	0.088914386
ENSG00000269916	0.123448967
ENSG00000269915	0.212090895
ENSG00000169116	0.179312445
ENSG00000241484	0.022611695
ENSG00000241489	0.340780296
ENSG00000269918	0.364156065
ENSG00000157240	3.062661973
ENSG00000124459	6.677990577
ENSG00000254733	0.41179692
ENSG00000254731	0
ENSG00000058063	22.63150076
ENSG00000088305	7.993307305
ENSG00000183397	4.352583472
ENSG00000183396	0.085220813
ENSG00000278727	0.01573673
ENSG00000013364	2.866283596
ENSG00000262339	0.179669357
ENSG00000268357	0.151656393
ENSG00000218537	0.305778743
ENSG00000268350	0.563478776
ENSG00000151948	0.032441736
ENSG00000183647	3.698131618
ENSG00000122859	0.082000259
ENSG00000183648	7.653454119
ENSG00000232467	0
ENSG00000100330	0.546900242
ENSG00000232460	0.111494423
ENSG00000100335	12.32867108
ENSG00000253704	0.662235741
ENSG00000247556	8.974592836
ENSG00000086062	29.18078177
ENSG00000086061	184.2308526
ENSG00000123106	2.875091226
ENSG00000266589	0.732677637
ENSG00000086065	80.82384676
ENSG00000052344	0.112457498
ENSG00000197748	0.125648504
ENSG00000198939	0.363148439
ENSG00000198938	2219.803905
ENSG00000184508	1.125725733
ENSG00000198934	2.035955738
ENSG00000198937	44.29444677
ENSG00000197747	119.8889488
ENSG00000198930	0
ENSG00000197744	1.035159231
ENSG00000168398	0.016483909
ENSG00000168393	43.98666516
ENSG00000168397	17.22741684
ENSG00000168394	15.15768874
ENSG00000106537	22.22148022
ENSG00000248659	0
ENSG00000274805	0
ENSG00000264044	0.111715204
ENSG00000246889	0.586522969
ENSG00000182118	0.966191855
ENSG00000184502	0
ENSG00000007080	44.62315773
ENSG00000182111	0.738175892
ENSG00000166068	11.07833424
ENSG00000103269	3.17415864
ENSG00000238009	0
ENSG00000000003	9.554051768
ENSG00000158163	2.046414388
ENSG00000272406	0
ENSG00000158161	4.333681426
ENSG00000260805	0
ENSG00000000005	0.035041104
ENSG00000158169	3.833344861
ENSG00000276988	1.343242335
ENSG00000115257	1.071193255
ENSG00000115255	4.745501301
ENSG00000115252	0.008923786
ENSG00000127774	0.07336304
ENSG00000163701	0.084455356
ENSG00000163702	4.995441319
ENSG00000163703	6.197118556
ENSG00000163704	0.930960034
ENSG00000163705	0.387023913
ENSG00000189129	0.090993836
ENSG00000170633	11.36931243
ENSG00000189120	0.512245053
ENSG00000189127	0.560796999
ENSG00000249019	0.196572049
ENSG00000249012	0
ENSG00000249014	0.296147916
ENSG00000129451	0.058568573
ENSG00000205293	0.026750203
ENSG00000273812	0
ENSG00000125734	14.83712122
ENSG00000125733	18.6306565
ENSG00000125731	0.246746755
ENSG00000125730	0.108388431
ENSG00000155530	0.225734169
ENSG00000271976	1.179432294
ENSG00000271971	1.30309107
ENSG00000271970	0
ENSG00000271973	0.202208524
ENSG00000271978	0.120657882
ENSG00000267761	0
ENSG00000267767	0
ENSG00000213519	0
ENSG00000230359	0.503466141
ENSG00000213516	5.434229853
ENSG00000267769	0.110619957
ENSG00000213514	0
ENSG00000213513	0.109901646
ENSG00000197915	0.052763754
ENSG00000199377	0.482189556
ENSG00000040608	4.308513151
ENSG00000161542	15.72400755
ENSG00000161544	0.057391839
ENSG00000244559	0
ENSG00000161547	45.42091368
ENSG00000244556	0.137684388
ENSG00000144591	10.78171145
ENSG00000144596	0.075949419
ENSG00000144597	11.50881273
ENSG00000230510	0.06924658
ENSG00000204231	17.45735307
ENSG00000204237	8.885548048
ENSG00000070010	6.955153823
ENSG00000152795	51.99643002
ENSG00000070019	0.661812958
ENSG00000070018	9.807475285
ENSG00000188092	3.422486401
ENSG00000076924	19.67865831
ENSG00000188095	0.569540777
ENSG00000240541	0.42418179
ENSG00000130045	0.623766097
ENSG00000100941	58.05454365
ENSG00000090432	25.94033455
ENSG00000161091	9.226295563
ENSG00000100949	6.747661356
ENSG00000206976	0
ENSG00000153774	7.364547817
ENSG00000272979	0.131200414
ENSG00000244649	2.617546884
ENSG00000272970	1.046234401
ENSG00000272971	0.206274874
ENSG00000272973	0
ENSG00000272975	0
ENSG00000143248	0.297754348
ENSG00000272977	0.826555619
ENSG00000236914	0.314646838
ENSG00000091527	57.24297804
ENSG00000140274	0
ENSG00000140279	0.034421097
ENSG00000138061	4.352694817
ENSG00000164111	219.4169088
ENSG00000164114	2.69437093
ENSG00000164116	0.019568567
ENSG00000164117	6.745849052
ENSG00000138069	78.19117871
ENSG00000163817	0.00848236
ENSG00000245205	0
ENSG00000274678	0
ENSG00000272849	2.663001413
ENSG00000275479	0.656002071
ENSG00000248866	0.592154541
ENSG00000053918	0.610902961
ENSG00000106258	0.083815448
ENSG00000201724	0.613219327
ENSG00000201728	0
ENSG00000270532	0.101104262
ENSG00000270533	0
ENSG00000114383	15.94472199
ENSG00000114388	6.413370258
ENSG00000237357	0.131251287
ENSG00000237356	1.102596314
ENSG00000241035	0
ENSG00000237353	0.11745214
ENSG00000237352	0.00838279
ENSG00000237351	0.090410542
ENSG00000237350	1.469171304
ENSG00000206897	0.42418179
ENSG00000237359	0
ENSG00000147027	0.765389688
ENSG00000279355	0.600811268
ENSG00000279354	0
ENSG00000279357	0
ENSG00000279356	0.265487897
ENSG00000240927	0
ENSG00000240925	0
ENSG00000240929	0
ENSG00000260118	0
ENSG00000047634	5.624170564
ENSG00000150938	76.06123869
ENSG00000264538	5.289016695
ENSG00000169093	4.183743954
ENSG00000233670	0
ENSG00000233671	0
ENSG00000233672	0
ENSG00000233673	0.022063425
ENSG00000233674	0
ENSG00000110400	9.904515358
ENSG00000233677	0
ENSG00000279689	0.015675515
ENSG00000138356	0.111695097
ENSG00000120833	1.740109389
ENSG00000120832	2.364936312
ENSG00000120837	7.911469687
ENSG00000246560	2.555659256
ENSG00000236003	0
ENSG00000274308	0
ENSG00000274307	0.28208089
ENSG00000266970	2.611860096
ENSG00000266973	0.099675226
ENSG00000266975	0
ENSG00000266977	0
ENSG00000233985	0
ENSG00000233981	0
ENSG00000021488	0
ENSG00000094841	5.072463445
ENSG00000268257	0.012898075
ENSG00000252030	0
ENSG00000257830	0
ENSG00000122958	43.72451614
ENSG00000196628	0.048655609
ENSG00000183166	0.011247244
ENSG00000122952	87.5423453
ENSG00000055813	0.0141678
ENSG00000146085	10.8498438
ENSG00000232587	0.040733703
ENSG00000232586	0.039177901
ENSG00000224057	0.301583276
ENSG00000224050	1.434309612
ENSG00000224051	30.48151093
ENSG00000162975	0.542226264
ENSG00000162976	15.3501601
ENSG00000162971	2.402632584
ENSG00000162972	8.198410116
ENSG00000279785	0
ENSG00000163006	3.153699396
ENSG00000168056	4.536084235
ENSG00000163002	10.10917675
ENSG00000163001	25.68907852
ENSG00000118579	9.015697736
ENSG00000092445	2.8916835
ENSG00000163009	1.159847625
ENSG00000242314	0.11420279
ENSG00000114405	10.88844972
ENSG00000207369	0
ENSG00000262434	0.348248013
ENSG00000166181	29.70613204
ENSG00000252034	0
ENSG00000166183	0
ENSG00000166189	9.413344928
ENSG00000166188	4.778347325
ENSG00000198704	0
ENSG00000198700	20.28425572
ENSG00000179912	6.823844003
ENSG00000179914	0
ENSG00000179915	0
ENSG00000179918	135.9649796
ENSG00000064933	8.285544306
ENSG00000064932	10.3619814
ENSG00000255663	0
ENSG00000174576	0.032914923
ENSG00000170892	22.37852349
ENSG00000170893	0
ENSG00000227006	0.262096065
ENSG00000174579	14.37256117
ENSG00000170899	5.498956209
ENSG00000250012	0.612268599
ENSG00000250016	0
ENSG00000226239	0.196181444
ENSG00000020181	0.559287986
ENSG00000156689	0
ENSG00000114948	1.273998726
ENSG00000232876	0.214238651
ENSG00000076258	0.224140557
ENSG00000156687	0.005215993
ENSG00000232873	0
ENSG00000255993	0
ENSG00000232872	0.140805769
ENSG00000107821	1.998691059
ENSG00000185760	2.258137643
ENSG00000185761	6.910009123
ENSG00000257621	3.50269158
ENSG00000226186	0
ENSG00000226180	1.080355766
ENSG00000213658	0.063675145
ENSG00000157087	0.027750211
ENSG00000101266	52.06857779
ENSG00000101265	0.695528502
ENSG00000130656	0
ENSG00000110367	22.61774074
ENSG00000213654	0.578159322
ENSG00000033800	4.586170379
ENSG00000274204	0.337821426
ENSG00000164463	3.540592057
ENSG00000058262	76.58282978
ENSG00000164465	4.07050295
ENSG00000214820	0.05180549
ENSG00000214826	8.863485054
ENSG00000214827	2.283062725
ENSG00000174876	0
ENSG00000257596	1.995674327
ENSG00000257594	0.041797502
ENSG00000257591	0.281568947
ENSG00000068323	37.1585427
ENSG00000272630	0.15019282
ENSG00000281591	0.016775551
ENSG00000241418	0
ENSG00000171858	61.87580822
ENSG00000171853	5.0076799
ENSG00000278965	0
ENSG00000174871	2.75400386
ENSG00000274209	0
ENSG00000183401	1.735241698
ENSG00000252412	1.187709012
ENSG00000252414	1.596684285
ENSG00000252417	0.829649678
ENSG00000138802	13.38249252
ENSG00000138801	13.64174979
ENSG00000206149	2.864937082
ENSG00000174574	87.2279324
ENSG00000206140	0.301831146
ENSG00000206145	0
ENSG00000247315	16.63553969
ENSG00000247317	0.13177929
ENSG00000103995	5.815673598
ENSG00000103994	13.53563119
ENSG00000075539	5.323981548
ENSG00000184988	2.066122261
ENSG00000184985	0.053585099
ENSG00000184984	0.038794002
ENSG00000168556	14.04470072
ENSG00000184986	0.800019332
ENSG00000065371	0
ENSG00000184983	64.42440675
ENSG00000273328	0
ENSG00000154065	0.150066504
ENSG00000253898	0
ENSG00000253893	0.213697644
ENSG00000205611	0
ENSG00000253896	0
ENSG00000253894	0
ENSG00000187189	10.83784474
ENSG00000182359	0.787535481
ENSG00000007372	0.168066646
ENSG00000182352	0.020308199
ENSG00000187185	0
ENSG00000187186	0.09233417
ENSG00000187187	10.6731617
ENSG00000181915	13.40798056
ENSG00000197238	0
ENSG00000066855	41.10861281
ENSG00000071051	19.18904786
ENSG00000273321	0
ENSG00000071054	12.80577907
ENSG00000069188	1.161666801
ENSG00000273327	0.060990463
ENSG00000248323	0.174843527
ENSG00000074660	0.227438734
ENSG00000135778	1.95004829
ENSG00000135776	13.82567522
ENSG00000135775	3.945728308
ENSG00000135773	0
ENSG00000265566	0.200769317
ENSG00000168702	0.059594554
ENSG00000258968	0.321459704
ENSG00000203616	4.404866757
ENSG00000188636	8.911600105
ENSG00000103375	0.039701744
ENSG00000163536	15.72560134
ENSG00000159763	0.096437911
ENSG00000159761	0.473025529
ENSG00000261544	0.1318135
ENSG00000274628	0.220737286
ENSG00000189326	0
ENSG00000189325	0
ENSG00000282386	1.589188115
ENSG00000185787	49.3727245
ENSG00000256139	0.2479832
ENSG00000152422	5.080829192
ENSG00000136167	0.334417179
ENSG00000118965	4.168576711
ENSG00000235133	0
ENSG00000118960	13.94368283
ENSG00000118961	7.024978638
ENSG00000092871	3.870658835
ENSG00000132749	0.754408005
ENSG00000132746	0
ENSG00000165646	0.205149738
ENSG00000132744	0.04339706
ENSG00000165644	4.356185903
ENSG00000165643	0
ENSG00000117122	2.051497385
ENSG00000132740	9.232531541
ENSG00000261839	0.039870091
ENSG00000107789	24.6727251
ENSG00000250900	0.418179218
ENSG00000183323	1.692769842
ENSG00000250903	0.406734228
ENSG00000137936	2.573526569
ENSG00000104472	33.34382413
ENSG00000205929	0.137600434
ENSG00000177425	6.454884962
ENSG00000177426	27.55623585
ENSG00000177427	4.34954661
ENSG00000185100	0.976903517
ENSG00000185101	0.436277839
ENSG00000205922	0.759631155
ENSG00000256739	0.20148635
ENSG00000205927	0.067322408
ENSG00000229305	0.052480166
ENSG00000224550	0
ENSG00000132507	50.54408566
ENSG00000144354	20.0769317
ENSG00000144355	2.067770203
ENSG00000144357	13.74664302
ENSG00000109762	4.459435141
ENSG00000182177	0.031134756
ENSG00000228653	0.436368228
ENSG00000174125	0.23636326
ENSG00000205015	0
ENSG00000263809	0.054826218
ENSG00000257534	0
ENSG00000235703	0.490730633
ENSG00000235700	0
ENSG00000186654	0.860166618
ENSG00000235706	0.272834821
ENSG00000173166	1.774912673
ENSG00000173163	11.74550865
ENSG00000257539	0
ENSG00000205018	0
ENSG00000251247	2.059940652
ENSG00000275811	0
ENSG00000281530	0.421540559
ENSG00000275273	0
ENSG00000259030	0.012057315
ENSG00000275278	0.207412419
ENSG00000197006	14.55513336
ENSG00000115808	23.61434512
ENSG00000110063	8.583607047
ENSG00000079805	13.08529668
ENSG00000102032	0.054852871
ENSG00000102030	3.676212364
ENSG00000088179	3.433949651
ENSG00000102034	22.60045688
ENSG00000102038	43.25283422
ENSG00000270040	0.88545571
ENSG00000277118	0.394518728
ENSG00000076351	0.640602175
ENSG00000076356	0.208782025
ENSG00000064703	6.458007426
ENSG00000270048	1.287061097
ENSG00000270049	0.93687516
ENSG00000255815	0.039287032
ENSG00000255817	0
ENSG00000255811	0
ENSG00000255819	0.043531002
ENSG00000185681	0.064995597
ENSG00000185684	2.083209865
ENSG00000253245	0.120547389
ENSG00000185686	13.62955084
ENSG00000185689	0.118985612
ENSG00000143036	0.983202825
ENSG00000143033	11.02736261
ENSG00000282849	5.128743462
ENSG00000217275	0.565292366
ENSG00000282842	0.405385711
ENSG00000282840	0.029802524
ENSG00000246763	0.842391738
ENSG00000259462	0.056258654
ENSG00000072121	4.202656842
ENSG00000154928	0.162208678
ENSG00000222800	0.29537266
ENSG00000216895	0.888881191
ENSG00000008988	153.1242568
ENSG00000185933	0.036957863
ENSG00000226798	0
ENSG00000270276	0.584926678
ENSG00000226797	0
ENSG00000226790	0.049531324
ENSG00000226792	0.046792517
ENSG00000089220	92.86483246
ENSG00000153936	21.49115412
ENSG00000153930	0.090289962
ENSG00000089225	0.012930593
ENSG00000157693	7.122660213
ENSG00000153933	6.058043819
ENSG00000025156	19.91896147
ENSG00000233783	0
ENSG00000175471	13.64087092
ENSG00000175470	7.972167506
ENSG00000204843	19.91508921
ENSG00000204842	7.20740666
ENSG00000021645	0.010894659
ENSG00000109944	2.724370993
ENSG00000146247	8.335562684
ENSG00000109943	0.02109016
ENSG00000146242	8.416666197
ENSG00000146243	0.807868899
ENSG00000278311	10.90167692
ENSG00000182768	6.599241003
ENSG00000279123	0.474750447
ENSG00000104848	0.167751673
ENSG00000079112	0
ENSG00000272092	0.205523417
ENSG00000103811	4.107695247
ENSG00000273164	0.113972077
ENSG00000273165	0
ENSG00000225329	0
ENSG00000225328	0
ENSG00000238765	0
ENSG00000272097	0.805397512
ENSG00000225323	0.151656393
ENSG00000276085	0.038404478
ENSG00000165985	0.181038678
ENSG00000165983	4.791781301
ENSG00000160211	24.24572334
ENSG00000257279	0.147897512
ENSG00000116717	50.30828833
ENSG00000205356	1.916631684
ENSG00000116711	0.412083388
ENSG00000115353	0.053142594
ENSG00000115350	16.15637643
ENSG00000115355	10.90911994
ENSG00000137547	75.36367702
ENSG00000257272	0
ENSG00000225093	0
ENSG00000111843	76.91562205
ENSG00000225091	6.315243815
ENSG00000111846	11.29318556
ENSG00000225096	1.499433305
ENSG00000111845	37.98689324
ENSG00000225099	0.165686279
ENSG00000126091	2.260202498
ENSG00000223872	0
ENSG00000249196	0.074525995
ENSG00000223875	0.188935627
ENSG00000223878	0.115370507
ENSG00000249199	0
ENSG00000121318	0
ENSG00000121310	5.606516142
ENSG00000125676	20.1686327
ENSG00000081760	2.800828028
ENSG00000121316	13.99979076
ENSG00000117448	21.61927234
ENSG00000221539	9.148569419
ENSG00000129128	9.572002693
ENSG00000217130	9.629267344
ENSG00000260612	0
ENSG00000244615	0.250738569
ENSG00000244617	0.155487859
ENSG00000111727	5.672437218
ENSG00000111726	39.11111652
ENSG00000260641	0.08991422
ENSG00000260640	0
ENSG00000260643	0.621519116
ENSG00000164221	7.169949054
ENSG00000260645	0.345459404
ENSG00000111725	11.79627419
ENSG00000260647	0.075322
ENSG00000260646	0.330886675
ENSG00000284505	0
ENSG00000267919	0
ENSG00000104731	3.740215439
ENSG00000213326	12.70808107
ENSG00000120440	0.018358665
ENSG00000175137	9.922311358
ENSG00000175130	39.87982924
ENSG00000128694	5.007073578
ENSG00000128692	31.82010044
ENSG00000222047	0.044881605
ENSG00000222046	0.181111326
ENSG00000222041	2.987314985
ENSG00000128699	22.0789944
ENSG00000163346	8.819148067
ENSG00000219891	0.71499079
ENSG00000265802	0.189316034
ENSG00000226968	0
ENSG00000226969	0
ENSG00000226963	0
ENSG00000226961	0
ENSG00000226964	34.41386863
ENSG00000226965	0
ENSG00000261519	0.118149064
ENSG00000261512	3.404118854
ENSG00000261513	0
ENSG00000261514	0.389973581
ENSG00000256274	0
ENSG00000134627	0.470341107
ENSG00000257496	0.100384659
ENSG00000178460	0.026636534
ENSG00000105438	55.88986101
ENSG00000178462	0.062754369
ENSG00000178464	16.88111995
ENSG00000178467	3.669524998
ENSG00000170619	11.77835189
ENSG00000170615	0.066824019
ENSG00000131055	0
ENSG00000131051	50.24802188
ENSG00000257497	1.865312231
ENSG00000236641	0
ENSG00000047578	5.033863805
ENSG00000047579	8.706428531
ENSG00000105784	0.179669357
ENSG00000176401	16.75847864
ENSG00000107872	2.088682258
ENSG00000107874	36.75841632
ENSG00000172613	9.337290208
ENSG00000175868	0.171956855
ENSG00000135577	0.035797067
ENSG00000104783	1.835369734
ENSG00000252929	0.537296934
ENSG00000022355	0
ENSG00000283930	0.199703285
ENSG00000230521	0.462901974
ENSG00000147654	10.49852811
ENSG00000147650	5.954944848
ENSG00000143570	66.04089796
ENSG00000266527	0.024896813
ENSG00000143578	2.99176702
ENSG00000279121	0
ENSG00000231548	0
ENSG00000231549	0
ENSG00000223224	3.280010354
ENSG00000223225	0
ENSG00000223220	0
ENSG00000231544	0.574502832
ENSG00000176692	0.728538216
ENSG00000163904	15.9907482
ENSG00000163902	149.6470215
ENSG00000163900	9.782362213
ENSG00000239392	0.073267764
ENSG00000163909	3.867921524
ENSG00000264745	0.483369947
ENSG00000264743	0.794594058
ENSG00000176697	0.007288912
ENSG00000051128	1.137555899
ENSG00000172366	2.99227643
ENSG00000052850	0.147172638
ENSG00000172361	0.853405179
ENSG00000233820	0.568711473
ENSG00000233822	0.87554777
ENSG00000233825	1.767608713
ENSG00000119865	0.461124342
ENSG00000266522	0.048013769
ENSG00000119866	0.121252681
ENSG00000124743	0.088411214
ENSG00000124749	0.007970638
ENSG00000274578	0.119779571
ENSG00000146122	0.00435478
ENSG00000177628	21.24885655
ENSG00000224794	0.031730134
ENSG00000224792	0.048054666
ENSG00000224790	0.398349007
ENSG00000269533	0.046624941
ENSG00000269534	0.055912961
ENSG00000163694	1.109306872
ENSG00000166557	6.664468906
ENSG00000166558	0.062029882
ENSG00000265437	0
ENSG00000108100	14.44049831
ENSG00000224870	11.28323562
ENSG00000129295	0.649862383
ENSG00000122741	8.596624404
ENSG00000129292	5.723618864
ENSG00000163428	32.17356885
ENSG00000242296	0.212891238
ENSG00000229677	0.102388708
ENSG00000229676	0.146190332
ENSG00000229672	0
ENSG00000229671	0
ENSG00000261520	0.019602564
ENSG00000127249	0.046911839
ENSG00000133275	14.4451518
ENSG00000269910	0.2109016
ENSG00000248383	0.040628099
ENSG00000127241	0.017146472
ENSG00000163421	0.104992887
ENSG00000183853	1.920672729
ENSG00000163239	0
ENSG00000167962	21.85361844
ENSG00000163235	2.205266683
ENSG00000169118	4.24050762
ENSG00000211460	64.59633188
ENSG00000235890	3.569431225
ENSG00000235897	0.633889641
ENSG00000230952	0
ENSG00000116690	0.055924046
ENSG00000116691	15.85892564
ENSG00000116698	18.87096398
ENSG00000137269	5.437703912
ENSG00000186787	4.31620049
ENSG00000133961	9.416678052
ENSG00000133962	0
ENSG00000137266	1.274404562
ENSG00000137267	18.32627441
ENSG00000137265	0.086087759
ENSG00000272872	1.788409104
ENSG00000154548	0.558207567
ENSG00000267072	0
ENSG00000267070	0
ENSG00000080608	15.73484095
ENSG00000267078	0
ENSG00000080603	0.264051148
ENSG00000116128	6.151296676
ENSG00000186510	0.243453012
ENSG00000116120	46.25155354
ENSG00000220891	0.090672096
ENSG00000116127	3.572676711
ENSG00000127863	0.386185455
ENSG00000060642	9.55838854
ENSG00000254732	0.486346363
ENSG00000121297	0.019397001
ENSG00000064545	11.40016034
ENSG00000064547	1.722775908
ENSG00000186517	0.211672074
ENSG00000265056	0
ENSG00000249388	0.747941755
ENSG00000176563	0.233814829
ENSG00000164849	0.303504756
ENSG00000164845	1.816214989
ENSG00000164841	0.313750035
ENSG00000254739	0.412549748
ENSG00000039523	5.600536032
ENSG00000217702	0
ENSG00000213281	37.44593704
ENSG00000249437	0.059304297
ENSG00000130203	57.26589688
ENSG00000130202	16.00490988
ENSG00000130204	21.62880622
ENSG00000187514	168.0794601
ENSG00000130208	0.137488655
ENSG00000168297	5.626865726
ENSG00000259678	0.100743175
ENSG00000168291	8.75485316
ENSG00000202441	5.876685217
ENSG00000134343	0.014653553
ENSG00000227043	0
ENSG00000168298	0.224467552
ENSG00000232838	0
ENSG00000196391	0.58994711
ENSG00000196396	15.70606294
ENSG00000189420	0.018481958
ENSG00000189423	0.900103716
ENSG00000232832	0.104088889
ENSG00000206356	0
ENSG00000269321	0.157148128
ENSG00000158315	0.322954866
ENSG00000145476	0.172579315
ENSG00000273366	1.284131519
ENSG00000198542	0.356370415
ENSG00000273365	0.077388447
ENSG00000273363	0
ENSG00000198546	0.868577522
ENSG00000198547	0.011114298
ENSG00000163577	18.40864027
ENSG00000163576	0.027103617
ENSG00000134590	90.42830238
ENSG00000242889	0
ENSG00000112812	4.884425248
ENSG00000257270	5.958562629
ENSG00000078246	26.49662686
ENSG00000272183	0.869278553
ENSG00000212396	3.817636111
ENSG00000212398	0
ENSG00000258502	0.046471316
ENSG00000197044	2.495239553
ENSG00000197045	19.12172744
ENSG00000145526	0.697500656
ENSG00000139946	0.476275476
ENSG00000198093	0.025849337
ENSG00000198090	0
ENSG00000197043	6.549141734
ENSG00000198099	0
ENSG00000159445	5.358894365
ENSG00000177359	0.175301595
ENSG00000248176	0
ENSG00000102854	0.793352504
ENSG00000119138	3.019764508
ENSG00000119139	3.392687958
ENSG00000102858	11.01934548
ENSG00000088992	0.146459445
ENSG00000162620	0.186787209
ENSG00000162623	10.31526306
ENSG00000162624	0
ENSG00000162627	13.86522422
ENSG00000259705	0.029035604
ENSG00000273983	0.093597973
ENSG00000071575	0.25822575
ENSG00000141068	1.949359004
ENSG00000273989	0.281143745
ENSG00000013725	0
ENSG00000165168	0.025510368
ENSG00000165169	16.18467884
ENSG00000159197	0.107357142
ENSG00000159199	40.14933362
ENSG00000165164	0.00492933
ENSG00000144655	10.5670626
ENSG00000148175	52.44693479
ENSG00000158828	2.53149517
ENSG00000233055	0
ENSG00000233056	0.059552616
ENSG00000233058	0.096536923
ENSG00000266189	1.327439484
ENSG00000144659	32.94222207
ENSG00000158825	0.117167556
ENSG00000280890	0.134278561
ENSG00000070190	0.012404613
ENSG00000281202	0
ENSG00000152611	0
ENSG00000279786	0.062132355
ENSG00000281207	1.715992083
ENSG00000173114	0
ENSG00000284471	0
ENSG00000200355	5.248016566
ENSG00000200354	0.842032509
ENSG00000200350	2.149187737
ENSG00000169504	88.87273793
ENSG00000155966	0
ENSG00000155961	40.65827841
ENSG00000155962	0.079459406
ENSG00000169509	0.08059454
ENSG00000175556	1.884727553
ENSG00000126878	5.206173067
ENSG00000264373	1.253692846
ENSG00000126870	2.767075181
ENSG00000230701	0.20157634
ENSG00000230702	0.312555003
ENSG00000230707	0.206652667
ENSG00000270983	0.669628227
ENSG00000088808	5.247435455
ENSG00000270987	0.076652416
ENSG00000200683	0
ENSG00000214013	1.555384862
ENSG00000259077	0
ENSG00000038358	11.20463864
ENSG00000140006	3.234832274
ENSG00000236703	0.125648504
ENSG00000236700	0
ENSG00000188343	3.116076117
ENSG00000140009	0.024168867
ENSG00000164300	3.719812787
ENSG00000164303	0.023991571
ENSG00000164305	33.66677754
ENSG00000164304	0
ENSG00000164307	2.293571494
ENSG00000164306	8.691623637
ENSG00000164309	0.031830836
ENSG00000164308	0.364858064
ENSG00000237252	0
ENSG00000237251	0.073172734
ENSG00000147383	24.10971939
ENSG00000147381	0.805683816
ENSG00000153250	6.013250091
ENSG00000153253	0.011466703
ENSG00000234129	0.732677637
ENSG00000201151	3.134232116
ENSG00000116903	11.05093371
ENSG00000116906	29.10598283
ENSG00000082293	0
ENSG00000175550	111.2408808
ENSG00000242100	0
ENSG00000117115	2.762356313
ENSG00000260917	0.532604938
ENSG00000260911	0.502594014
ENSG00000260910	0.145215388
ENSG00000125834	14.39392212
ENSG00000125835	119.0566763
ENSG00000084731	6.211682891
ENSG00000084733	67.21464786
ENSG00000184209	2.656170252
ENSG00000153012	0.193085862
ENSG00000173467	0
